ACSSF,2011m5,dc,000,0003,0000199,132,62,58,95,95,13,18,95,95,95,95,95,95,95,95,95,78,72,37,95,95,13,95,95,14,95,95,95,95,95,95,479,338,76,53,81,30,51,92,119,110,137,86,140,83,98,70,286,64,68,50,53,218,88,90,88,113,86,154,105,122,71,238,123,95,95,95,95,95,79,95,30,107,48,95,19,95,95,185,95,95,95,95,13,168,42,29,88,38,39,95,95,20,3.7,3.0,6.7,5.9,5.6,7.3,2.5,9.0,4.2,.,.,.,25.4,27.4,10.5,.,.,.,0.4,6.4,2.4,6.4,12.1,6.4,8.2,7.3,6.8,11.9,6.4,20.5,451
ACSSF,2011m5,dc,000,0003,0000200,128,71,95,95,95,95,95,95,52,48,95,95,95,95,95,95,76,95,31,16,95,95,95,56,17,95,13,95,95,95,95,266,136,26,42,40,24,23,55,55,28,62,65,45,71,32,22,187,54,42,44,18,18,19,77,27,92,53,60,51,39,15,123,91,95,95,95,95,95,70,19,95,22,95,95,95,95,29,62,95,95,95,95,95,95,20,15,28,95,95,95,19,43,4.8,8.6,3.9,1.9,6.6,1.4,28.9,32.8,9.6,.,.,.,31.1,.,16.9,.,.,.,.,.,.,4.9,13.7,16.4,1.6,4.3,2.2,22.7,26.9,62.8,228
ACSSF,2011m5,dc,000,0003,0000201,49,23,95,23,95,95,95,95,95,95,95,95,95,95,95,95,34,16,95,95,95,29,95,95,95,95,95,95,95,95,95,773,438,47,34,45,50,346,264,82,38,50,70,77,59,34,43,479,44,44,52,48,464,248,27,43,63,63,77,80,33,44,245,103,95,95,95,95,78,21,95,95,31,34,27,9,95,95,191,95,95,95,95,181,14,95,95,27,17,37,22,95,95,0.7,1.6,0.5,0.9,4.3,0.6,1.2,1.6,1.1,.,.,.,5.2,28.1,6.9,.,.,.,18.2,.,41.2,21.7,.,7.3,0.8,4.8,0.8,37.1,40.6,28.8,749
ACSSF,2011m5,dc,000,0003,0000202,28,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,28,95,95,95,95,95,95,95,95,95,24,16,95,95,95,254,160,45,49,12,40,31,43,31,26,63,62,59,28,32,25,143,25,42,49,17,20,19,50,62,55,54,48,49,26,36,131,59,34,21,16,95,95,95,95,95,18,95,95,95,95,95,78,95,43,95,95,95,95,95,29,15,95,95,17,95,95,3.0,3.9,4.1,3.5,3.7,4.6,4.6,12.9,5.4,.,.,.,42.5,.,63.6,.,.,.,.,.,.,12.3,.,12.3,2.5,2.7,3.8,9.9,6.8,42.7,248
ACSSF,2011m5,dc,000,0003,0000203,161,80,38,67,20,95,95,95,95,23,95,95,95,42,95,95,134,95,95,80,35,4,95,41,39,23,95,43,95,95,95,461,288,94,100,55,40,78,97,102,88,104,95,107,95,79,54,358,49,70,80,50,142,154,140,105,94,107,105,81,93,76,125,69,32,95,95,95,95,4,95,95,36,55,37,25,95,95,104,41,35,95,95,18,95,41,95,37,95,30,25,21,20,2.3,3.0,3.9,1.9,3.0,3.3,12.4,23.3,27.0,.,.,.,16.7,20.5,20.0,.,.,.,.,.,.,24.2,26.4,18.8,2.2,3.6,3.1,13.8,9.3,18.2,458
ACSSF,2011m5,dc,000,0003,0000204,46,46,95,95,95,95,95,95,95,95,40,24,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,343,174,14,21,2,95,61,105,44,81,70,66,55,55,36,95,285,15,20,95,95,20,201,94,85,86,84,72,54,51,32,230,134,95,95,95,95,39,48,95,68,95,95,58,95,95,95,110,95,95,95,95,95,95,50,65,95,49,95,95,95,95,2.8,3.9,4.7,3.4,3.9,4.1,9.4,9.3,46.6,.,.,.,5.2,17.5,4.2,.,.,.,.,.,.,10.4,10.4,.,4.5,8.1,6.2,10.1,18.8,7.5,432
ACSSF,2011m5,dc,000,0003,0000205,113,86,20,95,53,95,95,63,95,95,30,45,95,95,95,95,85,27,35,35,95,95,95,95,95,51,17,95,95,12,37,348,235,68,69,66,33,63,79,113,59,75,69,82,63,54,20,182,41,32,45,30,14,53,61,71,100,86,89,60,42,95,130,54,95,95,95,95,95,22,4,33,42,95,95,95,95,95,90,37,95,95,95,95,24,95,23,47,95,31,95,95,95,5.6,7.1,2.4,4.4,6.0,5.0,17.4,14.6,69.7,.,.,.,2.6,16.1,11.1,.,.,.,.,.,.,28.7,20.2,58.5,6.7,7.8,5.1,3.9,9.2,10.3,402
ACSSF,2011m5,dc,000,0003,0000206,70,36,95,95,95,95,95,95,95,28,95,95,20,95,95,95,49,32,95,95,95,95,36,95,95,95,95,95,95,95,95,413,339,76,61,52,35,34,130,162,160,78,86,79,62,67,31,229,31,59,95,25,95,130,128,56,90,81,78,61,52,17,284,109,95,95,95,95,95,95,95,77,95,38,10,29,46,95,221,95,52,95,62,49,95,37,24,95,42,41,57,95,47,3.5,6.0,5.6,4.4,7.4,5.2,17.9,18.4,34.7,.,.,.,13.5,27.2,11.6,.,.,.,40.3,0.3,19.4,20.1,43.3,41.6,3.8,6.1,4.9,33.1,41.8,42.8,360
ACSSF,2011m5,dc,000,0003,0000207,117,91,95,95,95,25,34,61,95,95,95,95,95,95,95,95,52,95,95,26,95,95,95,95,95,95,27,95,95,95,95,402,270,62,78,43,95,95,90,68,91,68,90,76,82,59,46,243,55,34,40,21,95,120,195,46,114,66,77,53,74,57,220,172,30,95,28,95,95,46,33,114,88,95,95,95,95,95,103,95,95,33,95,95,63,32,27,25,27,26,95,95,95,3.0,5.9,3.3,2.1,4.6,3.0,15.7,17.1,47.0,.,.,.,3.6,12.8,8.2,.,.,.,15.6,14.9,12.5,3.1,3.1,14.1,2.7,6.5,3.3,6.8,7.1,9.4,408
ACSSF,2011m5,dc,000,0003,0000208,101,59,36,95,95,95,95,95,95,45,51,95,95,95,95,95,79,95,95,95,95,95,95,53,35,95,95,35,95,95,95,488,255,53,95,95,95,95,77,132,122,114,92,124,94,97,48,374,144,57,16,13,67,127,145,184,105,85,132,99,105,105,215,146,42,95,95,95,45,42,50,95,52,96,19,23,95,95,134,95,95,95,95,95,33,46,40,25,29,98,27,95,95,2.3,1.9,4.1,2.6,3.5,4.5,7.1,22.7,12.0,.,.,.,5.8,4.4,6.0,.,.,.,38.8,14.0,0.3,3.9,3.5,3.9,3.1,4.2,5.0,13.2,13.0,30.0,450
ACSSF,2011m5,dc,000,0003,0000209,14,14,95,95,95,95,95,95,14,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,236,147,28,60,35,28,19,47,36,22,51,71,55,63,95,34,172,71,76,25,25,25,17,51,37,69,51,68,72,53,31,347,155,95,95,95,84,95,21,95,22,95,70,14,95,95,95,198,95,11,24,29,12,126,95,95,95,66,95,95,23,23,2.7,6.8,2.4,2.0,4.0,2.8,8.0,3.2,20.9,.,.,.,15.0,10.4,11.0,.,.,.,0.1,21.4,0.2,.,.,.,2.1,3.6,3.0,9.0,18.8,6.5,316
ACSSF,2011m5,dc,000,0003,0000210,67,55,18,28,19,95,95,95,95,95,14,17,16,95,95,95,28,11,95,21,95,95,95,95,95,95,18,95,95,95,95,248,158,47,43,30,29,45,28,18,28,44,62,56,33,26,30,131,33,17,28,28,95,17,16,38,53,48,66,39,37,35,168,79,95,95,95,95,95,95,95,95,10,45,65,95,95,95,100,95,95,95,95,95,95,15,56,95,51,95,49,95,95,3.7,4.4,4.1,3.8,3.3,3.2,16.5,17.4,31.0,.,.,.,20.7,32.0,15.4,.,.,.,92.8,.,92.8,19.0,22.1,57.6,3.6,3.4,3.9,15.8,35.5,41.5,261
ACSSF,2011m5,dc,000,0003,0000211,85,29,16,25,95,95,95,95,95,95,95,95,95,95,95,95,76,19,95,95,25,95,21,95,18,95,48,95,95,95,95,293,192,81,79,58,84,40,38,52,39,60,88,117,70,66,67,223,66,66,130,47,21,33,47,40,72,94,83,78,72,80,266,125,95,95,79,95,95,95,95,95,49,42,95,10,95,95,156,26,33,46,62,95,95,95,95,40,32,37,23,95,95,1.0,2.4,3.3,2.2,3.2,3.4,9.2,23.3,19.0,.,.,.,22.0,27.2,51.4,.,.,.,0.2,1.3,3.8,26.2,5.1,33.8,2.6,4.1,3.0,42.7,46.7,25.7,301
ACSSF,2011m5,dc,000,0003,0000212,99,97,95,95,95,55,95,95,95,95,41,23,35,95,95,95,18,95,95,95,95,95,95,95,95,95,95,95,95,18,95,212,131,13,18,35,95,31,3,95,95,32,68,48,51,47,11,108,33,21,36,9,95,95,34,12,30,60,35,16,21,29,211,94,95,47,95,6,95,95,95,95,43,32,37,7,95,95,144,95,14,55,95,57,95,95,95,49,49,95,95,95,95,2.4,4.3,2.0,3.5,3.5,13.0,4.8,6.6,8.0,32.6,32.6,.,.,.,.,.,.,.,9.7,22.8,9.6,31.9,17.6,2.3,4.0,3.2,13.0,7.1,14.0,27.2,327
ACSSF,2011m5,dc,000,0003,0000213,87,40,25,95,95,95,95,95,95,95,30,95,95,95,95,95,61,21,19,95,95,95,95,95,38,95,95,95,95,10,95,171,122,33,31,95,95,95,40,56,35,68,73,30,28,95,95,139,32,95,95,19,19,15,23,61,115,55,21,30,16,95,51,53,95,95,95,95,95,95,51,95,12,95,95,95,95,95,27,95,95,95,95,95,95,95,95,20,95,95,18,95,95,4.2,5.8,2.4,2.7,6.9,3.7,8.2,11.0,10.8,.,.,.,29.4,26.9,9.1,.,.,.,51.5,.,7.2,25.9,53.5,29.0,2.9,7.2,3.7,17.2,5.6,66.4,335
ACSSF,2011m5,dc,000,0003,0000214,58,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,58,95,95,95,95,95,95,95,95,20,95,40,17,95,95,66,41,95,24,95,95,95,95,14,95,16,95,95,12,95,95,34,95,95,95,95,95,13,14,95,18,14,4,95,18,14,342,187,30,23,77,61,95,95,52,75,53,42,24,95,95,95,166,56,47,95,95,95,95,60,51,22,20,45,17,95,95,3.0,3.9,10.0,9.7,29.8,12.3,5.7,5.0,4.7,.,.,.,0.4,42.2,.,.,.,.,7.0,16.1,10.4,1.0,.,1.0,17.5,38.9,25.6,7.0,10.3,13.9,349
ACSSF,2011m5,dc,000,0003,0000215,36,19,95,95,19,95,95,95,95,95,95,95,95,95,95,95,22,95,95,20,95,95,95,95,95,95,95,21,95,95,95,93,52,29,95,95,95,95,95,95,95,21,53,95,95,95,95,93,95,95,95,95,95,95,59,30,15,95,40,95,95,95,525,242,75,84,51,25,67,43,47,64,65,45,20,95,69,95,328,63,142,28,95,33,56,54,27,124,90,46,41,95,95,2.2,3.4,5.0,2.7,3.1,3.1,3.9,8.1,3.6,6.1,6.3,.,6.1,.,29.1,.,.,.,4.4,11.3,9.7,75.9,.,75.5,12.6,29.8,8.3,8.5,11.6,15.2,522
ACSSF,2011m5,dc,000,0003,0000216,53,33,11,13,10,95,95,95,95,95,95,10,95,95,95,95,21,95,95,12,95,95,95,95,95,9,95,95,95,95,95,88,49,22,95,95,95,95,95,17,95,32,95,95,95,95,95,65,95,15,95,95,95,35,30,95,24,95,24,95,95,95,277,138,11,9,53,95,95,53,95,12,45,27,95,38,95,95,147,95,60,24,95,95,49,13,24,51,10,24,54,95,95,5.2,9.3,4.5,12.2,6.7,18.5,3.6,9.2,4.4,5.6,.,5.6,26.4,57.2,.,.,.,.,23.9,14.1,40.8,8.9,9.0,36.9,17.5,8.6,19.8,18.7,20.4,21.0,523
ACSSF,2011m5,dc,000,0003,0000217,64,20,7,95,95,95,95,95,95,95,95,18,95,95,95,95,47,9,18,95,95,20,95,24,95,95,95,95,95,95,95,58,21,95,95,95,95,95,95,95,15,10,95,14,95,95,95,49,95,95,95,95,95,95,95,49,20,21,8,95,95,17,114,68,14,17,95,95,95,95,95,25,95,14,95,14,95,95,68,20,95,20,95,95,12,95,95,13,17,27,95,62,95,6.2,14.4,5.8,13.6,18.7,12.9,4.9,16.0,6.0,.,.,.,31.6,.,47.4,.,.,.,29.2,34.5,43.8,22.2,43.3,18.3,18.6,28.0,17.7,38.8,0.2,49.7,185
ACSSF,2011m5,dc,000,0003,0000218,128,74,11,95,35,95,95,29,95,95,95,26,16,95,25,95,60,95,12,95,95,95,31,21,95,42,95,95,19,95,95,130,71,20,95,95,95,19,95,15,95,25,34,41,17,95,26,80,8,11,6,95,95,95,7,46,27,38,27,15,95,16,264,141,62,31,95,95,95,95,52,48,83,27,95,95,95,95,170,32,67,17,37,95,34,51,17,63,23,25,34,95,23,4.8,5.0,8.8,10.6,5.4,25.1,12.7,13.8,14.4,.,.,.,40.7,48.2,44.6,.,.,.,5.9,3.6,26.4,24.3,49.5,21.9,7.5,12.8,17.1,6.7,2.8,6.5,293
ACSSF,2011m5,dc,000,0003,0000219,51,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,51,95,22,95,21,95,95,95,95,95,95,25,95,95,95,183,135,49,95,4,19,95,95,95,26,135,31,95,95,95,15,142,62,95,95,14,6,95,16,48,56,53,42,25,33,95,249,151,64,19,35,35,95,60,95,42,47,78,43,95,24,95,194,63,60,16,59,95,66,95,95,50,60,22,95,12,95,2.8,1.5,5.0,1.9,1.7,7.6,2.0,9.7,5.5,.,.,.,80.4,.,.,.,.,.,5.8,6.0,21.5,25.6,.,25.6,2.5,2.1,12.8,22.9,25.3,31.4,389
ACSSF,2011m5,dc,000,0003,0000220,112,93,23,27,38,20,95,95,20,95,15,95,19,16,95,95,31,95,95,95,95,15,95,95,95,95,28,95,95,95,95,102,57,17,95,95,95,95,95,44,95,36,95,18,95,3,95,55,95,95,95,95,95,95,95,50,27,95,95,95,95,95,501,284,43,50,36,27,95,97,93,46,50,90,136,19,95,95,245,80,39,40,65,15,61,74,48,88,79,44,12,95,95,2.9,5.0,3.8,3.6,8.7,2.4,7.9,11.6,7.7,.,.,.,0.1,.,0.2,.,.,.,13.0,13.6,15.5,19.6,8.3,22.6,9.6,21.4,7.1,4.1,6.5,10.0,682
ACSSF,2011m5,dc,000,0003,0000221,94,70,95,95,95,95,95,95,95,67,16,95,95,95,95,95,68,60,95,95,95,95,95,95,95,16,95,95,95,95,25,222,208,28,29,95,95,95,95,43,95,40,223,10,95,95,11,104,36,5,95,95,95,95,31,56,33,95,35,95,18,95,445,214,50,61,26,49,29,70,63,115,21,10,47,16,95,95,284,115,108,48,95,48,78,62,42,67,99,95,21,95,95,3.3,4.5,4.2,14.3,5.4,7.3,7.5,6.7,9.9,.,.,.,53.7,59.3,33.4,.,.,.,6.4,11.5,16.3,33.0,0.3,.,14.8,7.9,2.0,6.3,13.9,8.3,479
ACSSF,2011m5,dc,000,0003,0000222,62,14,95,95,95,95,95,95,95,95,95,95,95,95,14,95,58,18,95,95,95,95,95,95,95,38,7,95,26,14,95,116,67,9,95,95,95,95,11,95,28,52,13,6,9,95,95,58,95,95,95,95,95,95,95,41,26,31,95,95,95,95,176,126,52,20,27,95,20,96,86,95,24,41,95,14,24,95,93,21,95,45,95,95,30,48,95,42,61,95,24,95,95,4.2,7.1,5.3,7.9,10.9,11.8,6.1,8.8,8.5,24.1,.,24.1,.,.,.,.,.,.,0.9,6.9,25.2,45.3,.,28.7,3.4,1.5,7.9,1.0,6.0,19.0,314
ACSSF,2011m5,dc,000,0003,0000223,59,53,31,95,23,95,95,95,95,95,95,95,95,95,95,95,26,95,95,95,95,95,95,26,95,95,95,95,95,95,95,157,76,95,95,95,95,95,95,57,15,23,39,95,95,15,95,110,95,95,95,95,95,49,21,43,52,95,95,95,13,95,158,64,56,95,95,22,95,32,95,34,13,27,26,24,95,95,110,95,42,95,24,20,33,37,95,67,26,32,95,95,95,5.1,10.1,4.5,6.6,13.7,8.4,2.0,3.9,5.8,.,.,.,.,.,.,.,.,.,6.1,60.8,2.2,23.2,0.2,.,7.4,18.5,3.8,6.4,33.0,9.4,330
ACSSF,2011m5,dc,000,0003,0000224,53,14,14,95,95,95,95,95,95,95,95,95,95,95,95,95,48,13,95,95,95,95,95,18,44,95,95,95,95,95,95,129,75,10,95,95,95,95,28,37,27,23,95,95,95,95,10,106,95,14,95,95,95,14,39,37,30,16,10,95,8,95,140,73,29,14,26,20,95,95,14,14,50,26,95,95,95,95,92,27,95,95,29,95,95,14,44,29,37,95,95,95,95,4.0,4.3,5.4,2.0,4.1,2.2,5.1,5.0,12.1,6.9,3.8,11.4,.,.,.,.,.,.,0.5,2.0,25.6,23.8,.,5.2,2.0,4.4,1.4,8.6,7.9,9.3,373
ACSSF,2011m5,dc,000,0003,0000225,88,44,95,95,95,95,95,95,95,95,18,95,95,42,95,95,47,95,95,16,95,95,95,95,13,95,95,42,95,95,95,169,168,95,95,95,95,95,132,95,14,25,19,13,65,34,99,29,95,95,95,95,95,32,95,95,12,95,95,95,11,95,58,22,95,95,95,95,95,95,95,95,22,95,95,95,95,95,57,95,95,16,95,95,55,95,13,95,95,95,95,95,95,22.3,18.9,19.0,54.9,34.3,1.4,27.9,32.5,27.6,.,.,.,4.9,.,4.9,.,.,.,.,.,.,33.4,43.1,51.9,42.7,32.1,25.7,19.8,0.8,7.5,314
ACSSF,2011m5,dc,000,0003,0000226,80,45,95,95,95,95,95,29,26,95,19,18,95,95,95,95,60,19,95,95,11,95,95,95,95,95,51,95,14,95,95,91,79,10,15,4,95,95,22,43,42,46,40,95,95,95,95,55,12,95,95,95,95,95,27,46,30,16,9,95,95,95,219,181,99,95,23,24,95,95,72,66,70,30,95,95,95,95,66,41,95,95,95,95,36,69,42,49,19,31,22,95,95,3.1,4.4,4.1,4.4,6.7,10.3,8.1,9.1,9.2,.,.,.,6.5,.,6.5,.,.,.,5.9,7.7,3.5,27.1,21.4,16.1,3.8,3.5,5.7,5.8,6.6,7.9,450
ACSSF,2011m5,dc,000,0003,0000227,34,15,95,95,95,95,95,95,95,95,95,15,95,95,95,95,29,95,95,95,95,95,95,26,95,95,95,95,12,95,95,86,64,22,20,25,4,95,95,95,28,30,31,30,95,95,95,55,95,17,95,95,95,95,95,22,32,39,23,95,95,95,167,75,21,95,95,95,95,95,95,95,63,15,95,95,95,95,111,95,23,23,59,95,58,33,34,95,28,95,95,95,95,6.4,6.9,8.6,7.9,8.1,11.1,11.1,13.6,11.5,.,.,.,.,.,.,.,.,.,14.5,8.8,25.4,40.3,.,48.0,3.8,8.1,8.0,10.6,9.6,12.4,392
ACSSF,2011m5,dc,000,0003,0000228,29,29,95,95,95,95,95,95,22,15,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,255,161,32,95,95,95,95,78,76,61,58,95,11,95,95,95,126,38,95,95,95,95,37,99,26,33,95,23,95,95,95,564,375,107,95,65,21,26,130,63,31,159,89,59,9,95,95,290,72,35,70,42,46,71,73,82,112,77,70,45,95,11,2.1,5.1,1.8,2.5,4.4,3.1,4.9,21.9,5.1,3.5,3.5,.,0.3,0.3,.,.,.,.,5.3,4.8,11.5,8.4,8.4,.,1.5,3.6,2.4,2.7,4.7,5.3,718
ACSSF,2011m5,dc,000,0003,0000229,76,8,95,95,95,95,95,95,8,95,95,95,95,95,95,95,76,95,18,18,95,95,95,95,95,60,95,95,95,22,95,149,99,15,21,8,95,9,31,17,95,42,54,60,38,29,95,123,95,15,13,15,12,9,82,28,28,22,59,28,21,25,137,58,11,95,95,95,20,95,44,22,95,95,95,95,95,12,86,43,95,95,95,95,95,43,95,12,13,95,95,6,95,5.6,3.6,6.6,5.7,4.7,15.6,9.7,6.6,10.8,.,.,.,28.9,98.3,27.9,.,.,.,42.7,50.3,32.1,8.6,.,21.1,5.6,4.9,17.4,7.0,8.4,10.9,227
ACSSF,2011m5,dc,000,0003,0000230,85,66,32,16,95,18,95,95,30,95,95,95,95,33,95,95,61,16,95,95,95,95,95,44,28,95,95,95,95,95,95,421,297,51,107,95,95,95,238,100,136,101,82,93,11,35,95,242,42,72,23,95,95,58,146,157,96,37,63,25,19,95,337,228,49,40,38,26,95,30,70,56,69,70,117,95,12,95,203,40,95,45,95,95,42,108,96,62,95,49,17,95,95,1.7,2.6,2.6,3.0,2.8,0.8,5.5,20.5,10.9,.,.,.,2.4,8.2,1.7,.,.,.,15.2,0.4,8.2,1.8,32.7,1.1,2.8,2.8,0.6,6.3,12.8,6.3,503
ACSSF,2011m5,dc,000,0003,0000231,130,72,65,95,95,95,95,95,95,95,17,95,95,26,95,95,83,33,95,95,24,95,95,38,27,95,25,95,17,95,95,400,250,50,71,27,25,95,39,155,112,99,49,54,22,22,95,262,115,37,21,95,31,81,122,99,122,62,65,21,95,95,302,245,73,43,33,95,95,101,54,114,141,88,95,29,95,95,210,95,45,46,95,95,125,95,32,76,69,42,41,95,95,2.0,6.1,3.1,1.1,1.3,2.7,10.8,12.4,10.6,.,.,.,0.7,.,1.1,.,.,.,11.1,8.4,19.4,30.3,51.7,13.0,1.4,1.2,4.8,5.5,6.8,15.6,523
ACSSF,2011m5,dc,000,0003,0000232,92,58,95,95,95,95,95,22,24,95,22,17,17,17,95,95,55,95,95,95,95,95,95,48,95,12,95,12,23,95,95,182,125,10,11,95,95,95,11,48,86,94,95,10,95,95,95,98,95,95,95,95,95,19,78,32,29,95,46,95,95,95,531,330,133,95,14,25,95,169,78,84,92,61,50,95,95,95,340,77,62,28,95,70,91,97,16,99,42,36,32,95,95,1.9,4.3,2.9,3.9,6.0,5.7,4.5,22.1,6.2,.,.,.,28.4,15.1,17.4,.,.,.,8.7,7.3,7.6,17.8,29.7,29.3,4.1,2.7,3.9,2.6,4.9,5.8,541
