,TotalPop,TPopMargin,UnWgtSampleCtPop,PerCapitaIncome,PerCapIncMargin,MedianHouseholdInc,MedHouseholdIncMargin,MedianAge,MedianAgeMargin,HousingUnits,HousingUnitsMargin,UnweightedSampleHousingUnits,State,County,Tract,BlockGroup,Year
553,828.0,194.5,70.5,65073.5,14012.5,113975.5,31203.5,36.35,3.4,438.0,80.0,37.0,11,1,6700,2,2011
554,1208.5,245.0,98.0,64757.5,10774.0,115885.5,17508.0,36.9,5.05,576.5,85.5,48.0,11,1,6700,3,2011
555,1067.0,262.0,96.0,38789.0,7123.5,73193.0,34602.5,36.150000000000006,8.15,471.0,79.5,47.5,11,1,6801,1,2011
556,597.0,177.0,61.0,45475.5,13483.5,75461.5,39040.5,37.5,5.35,287.5,65.0,30.0,11,1,6801,2,2011
557,1500.0,219.0,,27373.0,5541.5,,,35.2,3.5,206.0,48.0,,11,1,6802,1,2011
558,1090.0,224.0,107.5,49715.0,8930.0,97612.0,34492.5,37.95,6.15,542.0,71.0,53.5,11,1,6802,2,2011
559,1899.5,198.5,246.5,42420.0,27341.5,-333276640.5,-111097103.5,37.9,8.7,211.5,37.0,15.0,11,1,6804,1,2011
560,946.0,171.5,77.0,64353.5,11015.0,94818.0,22320.5,37.2,3.0999999999999996,569.5,68.0,44.5,11,1,6900,1,2011
561,988.0,246.0,81.0,65308.0,13623.5,116422.5,25350.0,34.6,4.15,410.5,75.0,32.0,11,1,6900,2,2011
562,1291.0,237.5,107.5,77191.0,20254.5,106861.5,16789.0,34.0,4.300000000000001,731.5,90.0,61.0,11,1,7000,1,2011
563,1230.5,376.0,100.0,34648.5,7494.0,51807.0,21266.0,31.950000000000003,5.6,498.0,100.0,37.0,11,1,7000,2,2011
564,731.0,279.5,50.0,36163.5,11803.0,72507.5,32675.5,34.1,7.4,338.5,87.5,24.5,11,1,7100,1,2011
565,1850.5,389.0,126.5,26177.5,5977.0,45473.0,14829.0,27.8,4.4,764.5,85.5,58.0,11,1,7100,2,2011
566,1527.0,282.0,124.5,46967.5,9536.5,72830.5,10832.5,32.7,6.85,999.5,106.0,83.0,11,1,7200,1,2011
567,2007.0,523.5,136.0,32704.5,12642.0,46854.0,15659.0,31.1,16.95,909.0,111.5,63.0,11,1,7200,2,2011
568,2893.5,486.0,249.0,21954.0,4577.5,50645.0,12403.5,23.7,3.3,1105.5,112.5,83.5,11,1,7301,1,2011
569,1793.0,372.5,129.5,15516.0,3625.5,26698.0,9442.0,33.7,5.2,717.0,106.0,51.5,11,1,7304,1,2011
570,1404.5,410.5,82.5,16432.0,6743.5,28474.5,20186.0,33.4,8.2,538.5,97.0,35.0,11,1,7304,2,2011
571,613.0,315.0,37.5,21304.0,7538.5,43220.0,16970.5,40.900000000000006,8.3,255.5,80.5,17.5,11,1,7304,3,2011
572,1027.5,285.0,78.5,18736.5,6895.0,30025.0,14153.0,35.75,8.65,457.5,80.0,36.5,11,1,7401,1,2011
573,776.0,311.5,,6142.0,2261.5,,,21.799999999999997,2.25,251.5,95.0,,11,1,7401,2,2011
574,2497.0,389.0,145.5,11165.5,2627.0,21884.0,7058.5,25.45,7.3,865.5,68.0,56.0,11,1,7403,1,2011
575,1717.5,389.0,86.0,9771.0,3791.0,23725.0,7014.5,18.5,4.9,690.0,95.5,37.5,11,1,7404,1,2011
576,2136.0,360.0,102.0,20993.0,8856.5,41102.0,30620.5,27.25,2.8,727.0,64.5,39.5,11,1,7404,2,2011
577,1256.0,298.5,70.5,11785.5,5452.0,26819.0,21587.0,24.25,11.45,545.5,100.5,31.5,11,1,7404,3,2011
578,1694.0,466.5,98.5,15097.5,5746.0,32509.0,11667.0,22.65,6.6499999999999995,609.0,99.0,40.0,11,1,7406,1,2011
579,2421.5,392.0,144.5,9317.0,2578.0,20972.5,4832.5,19.950000000000003,4.5,835.0,63.5,55.5,11,1,7406,2,2011
580,1210.5,446.0,64.5,16363.5,5123.5,34863.5,7593.5,30.2,9.5,441.0,96.5,28.0,11,1,7407,1,2011
581,1678.5,320.0,101.0,26148.0,7846.5,42407.0,12435.5,33.35,4.15,773.0,101.0,53.0,11,1,7407,2,2011
582,2864.0,383.0,206.5,12506.5,2885.5,21507.0,4899.5,27.65,4.45,1235.0,40.0,88.0,11,1,7408,1,2011
583,1182.0,487.0,65.0,16087.0,4324.5,37237.0,12597.0,25.15,11.45,484.5,98.5,29.5,11,1,7409,1,2011
584,1759.5,348.5,119.0,17723.5,4633.0,19835.0,11982.5,27.0,4.35,813.5,95.5,58.0,11,1,7409,2,2011
585,2454.5,554.5,121.5,12349.0,3177.0,28299.0,9711.0,25.6,4.9,814.0,121.0,46.5,11,1,7409,3,2011
586,2088.0,438.0,133.0,19816.5,8244.0,28266.5,7986.0,31.0,5.9,894.5,122.5,56.5,11,1,7502,1,2011
587,1230.5,336.0,67.5,21759.5,6620.0,39233.5,21224.0,32.2,13.05,599.5,105.0,37.0,11,1,7502,2,2011
588,1224.0,323.5,90.0,19657.0,5028.0,39827.5,15920.0,36.35,10.100000000000001,493.0,74.5,40.5,11,1,7503,1,2011
589,1377.5,309.5,106.0,13515.0,3297.0,30094.0,10368.5,30.15,6.45,553.0,75.5,45.5,11,1,7503,2,2011
590,2259.5,447.5,133.5,14292.5,3486.0,18214.5,6737.0,27.15,4.25,1147.0,83.0,73.5,11,1,7504,1,2011
591,659.0,393.0,30.0,17919.0,8952.0,30130.0,25214.5,38.55,12.85,375.0,97.5,18.5,11,1,7601,1,2011
592,746.0,344.5,36.0,28551.5,7092.5,54292.0,14332.0,46.8,13.450000000000001,388.0,114.0,21.0,11,1,7601,2,2011
593,1021.5,295.5,64.5,27559.0,10163.5,36691.5,19401.5,43.5,5.6,426.5,101.0,27.5,11,1,7601,3,2011
594,808.0,283.0,42.5,19652.5,6489.0,32189.5,17018.0,36.55,12.2,456.5,119.0,22.5,11,1,7601,4,2011
595,1241.5,354.0,69.0,18626.0,5669.0,36114.0,46920.0,46.05,7.550000000000001,630.5,121.0,36.5,11,1,7601,5,2011
596,803.0,268.5,41.5,25438.5,7960.5,42744.0,23563.0,49.2,9.35,581.5,138.5,27.0,11,1,7603,1,2011
597,1205.0,334.0,49.5,43728.0,13832.5,66122.5,26735.5,41.1,10.0,843.5,147.5,34.0,11,1,7603,2,2011
598,499.5,236.0,35.5,48057.5,11140.5,117383.5,98477.5,54.75,6.85,249.5,85.5,18.0,11,1,7603,3,2011
599,1310.5,443.5,47.0,29456.0,9837.5,47982.0,14041.0,41.8,19.0,604.0,171.5,25.0,11,1,7603,4,2011
600,967.0,328.0,55.0,24490.0,7571.0,30683.0,32402.5,37.3,17.7,510.0,123.0,30.5,11,1,7604,1,2011
601,1373.0,257.5,94.5,30890.0,5229.0,50260.0,7377.0,48.650000000000006,5.25,705.0,103.0,51.0,11,1,7604,2,2011
602,1047.0,298.0,63.0,23092.0,6109.0,40671.0,17194.5,41.0,10.2,673.5,109.0,42.5,11,1,7604,3,2011
603,910.0,225.5,80.0,32883.0,7299.5,68583.5,35273.0,47.05,8.95,417.5,77.5,39.0,11,1,7605,1,2011
604,2937.5,437.0,175.5,22108.5,3619.5,42022.0,6654.0,41.65,5.7,1517.5,80.5,101.0,11,1,7605,2,2011
605,1014.5,391.5,54.0,20729.0,7355.5,34773.0,16711.0,38.0,14.8,414.5,89.0,28.5,11,1,7605,3,2011
606,1015.5,362.0,50.0,28007.5,7226.0,44540.5,17146.5,35.349999999999994,9.6,486.5,131.0,25.5,11,1,7703,1,2011
607,2689.0,599.0,102.5,20253.5,7170.0,34461.0,8545.0,28.7,6.449999999999999,1007.5,131.0,40.0,11,1,7703,2,2011
608,2422.0,530.5,123.0,14907.0,4211.0,24310.5,6938.0,28.5,9.05,1008.0,142.0,52.5,11,1,7703,3,2011
609,525.5,221.5,33.5,23883.5,9966.0,28553.0,25990.0,34.0,12.149999999999999,293.5,101.5,16.5,11,1,7703,4,2011
610,1816.5,351.5,118.5,19595.5,4268.5,38252.5,19383.0,38.4,8.75,796.5,90.5,56.0,11,1,7707,1,2011
611,1580.0,342.0,96.0,28428.5,7946.5,48926.0,12595.0,34.0,4.4,663.5,105.0,46.5,11,1,7707,2,2011
612,1221.0,353.5,76.0,16615.5,5846.0,28277.5,11818.5,39.95,12.45,595.5,99.0,39.5,11,1,7708,1,2011
613,1607.5,350.5,98.5,18554.5,4485.5,30801.5,14437.5,37.95,11.100000000000001,812.5,89.5,48.0,11,1,7708,2,2011
614,705.0,202.0,56.0,21639.5,5975.0,32170.5,13988.0,45.45,6.9,490.0,90.5,34.5,11,1,7709,1,2011
615,699.0,220.0,56.0,22071.0,6948.0,31323.5,8468.0,39.2,8.35,463.0,92.0,32.0,11,1,7709,2,2011
616,670.0,317.0,38.0,20648.0,6029.0,33772.5,22031.0,38.2,10.7,374.5,99.0,23.0,11,1,7803,1,2011
617,636.0,251.0,41.0,21306.0,8019.5,41484.5,19472.0,45.35,18.85,283.5,76.5,20.5,11,1,7803,2,2011
618,782.0,257.0,52.5,20660.0,7137.0,37801.0,15699.0,32.15,17.95,390.0,88.0,24.5,11,1,7803,3,2011
619,809.0,241.0,55.0,16227.0,4371.5,19729.0,7717.5,50.6,9.6,564.0,101.0,33.5,11,1,7803,4,2011
620,1375.5,419.0,89.5,11884.0,4494.0,17409.5,13530.5,32.650000000000006,11.650000000000002,486.5,105.5,31.0,11,1,7804,1,2011
621,926.0,310.5,62.5,24917.0,10948.5,34196.5,26364.0,38.05,11.399999999999999,420.0,109.5,29.5,11,1,7804,2,2011
622,1358.0,403.0,85.0,21941.0,6283.5,44483.5,16528.0,42.2,13.2,569.5,119.5,35.5,11,1,7804,3,2011
623,921.5,272.5,86.5,18772.5,5563.5,36350.0,14231.0,41.099999999999994,7.0,497.5,94.0,42.5,11,1,7806,1,2011
624,1130.0,294.5,86.5,16396.0,5500.0,29755.0,12625.5,34.400000000000006,13.55,485.5,94.5,37.0,11,1,7806,2,2011
625,1247.5,308.5,101.5,16180.0,4556.5,33756.5,21129.5,30.450000000000003,11.1,485.5,79.5,39.0,11,1,7807,1,2011
626,865.5,259.0,70.5,17484.5,5594.5,24188.5,11408.0,39.400000000000006,6.0,462.5,95.0,37.0,11,1,7807,2,2011
627,1696.5,501.5,70.5,18227.0,6859.5,31507.5,23864.5,31.4,14.75,489.5,111.0,26.5,11,1,7808,1,2011
628,1602.0,352.5,85.5,14752.0,5340.0,30805.5,20073.0,31.0,6.5,621.0,108.5,37.5,11,1,7808,2,2011
629,1517.0,451.0,75.0,13264.5,5099.5,25638.5,20512.0,23.65,5.15,643.0,126.0,35.0,11,1,7808,3,2011
630,1386.0,332.5,83.5,20239.5,6517.5,29273.0,16482.0,42.2,5.2,713.0,100.5,44.5,11,1,7809,1,2011
631,865.5,394.0,50.0,17329.5,8473.0,27917.0,23619.5,35.3,15.350000000000001,348.5,107.5,23.0,11,1,7809,2,2011
632,628.0,248.0,37.0,39965.5,12951.5,62383.0,26315.0,47.150000000000006,9.0,301.5,83.5,22.5,11,1,7901,1,2011
633,1047.0,317.5,64.5,28378.5,10370.0,39566.5,24026.5,44.7,12.2,474.5,106.5,32.5,11,1,7901,2,2011
634,1399.5,420.0,78.5,22933.5,8563.5,30585.0,23808.5,29.4,8.899999999999999,541.5,104.5,37.0,11,1,7901,3,2011
635,1126.5,269.0,71.0,23087.0,6553.0,33221.0,11771.5,32.25,3.95,581.5,97.5,38.0,11,1,7901,4,2011
636,1118.0,238.5,109.0,33249.0,11517.5,51264.0,6737.5,47.55,4.8,643.0,49.5,65.5,11,1,7903,1,2011
637,668.0,216.5,53.0,51115.5,12198.5,102727.5,30957.5,36.150000000000006,5.2,320.5,72.5,25.0,11,1,8001,1,2011
638,1379.0,248.0,109.0,53588.5,10561.5,95837.0,26138.0,36.25,4.8,684.5,91.5,55.0,11,1,8001,2,2011
639,565.5,151.5,55.0,54054.0,13135.5,90603.0,48918.0,36.2,5.5,322.0,73.0,28.0,11,1,8001,3,2011
640,1263.5,241.0,95.0,54001.5,10379.5,77249.5,26071.5,35.2,3.05,690.0,97.0,51.0,11,1,8002,1,2011
641,2235.0,289.5,193.0,54398.5,8724.5,105726.5,21390.5,35.8,2.3,948.5,92.0,87.0,11,1,8002,2,2011
642,578.5,203.5,54.5,61584.5,10667.5,100390.5,32174.5,33.05,2.45,310.5,78.5,28.5,11,1,8100,1,2011
643,1849.0,451.0,129.0,54520.0,10963.0,129768.0,30255.0,32.15,4.5,678.5,94.5,56.0,11,1,8100,2,2011
644,889.0,219.5,72.0,94702.0,21444.5,141746.0,39460.5,31.900000000000002,9.0,485.0,92.0,39.5,11,1,8100,3,2011
645,726.5,166.0,67.0,96422.0,36136.0,97341.0,35334.5,40.95,5.25,435.5,85.5,40.5,11,1,8200,1,2011
646,2123.0,293.5,190.0,72809.0,12926.5,84533.5,14362.5,31.6,2.2,1157.0,89.0,93.5,11,1,8200,2,2011
647,1196.0,205.5,93.0,67672.0,10915.5,124427.5,44777.0,36.150000000000006,4.0,560.0,79.5,44.0,11,1,8301,1,2011
648,1270.0,247.0,97.5,67425.0,12146.5,120069.5,35879.0,33.75,3.6500000000000004,609.5,81.0,49.5,11,1,8301,2,2011
649,2100.5,194.0,211.0,65831.0,10154.0,113719.0,27766.0,33.65,2.9,999.0,45.0,97.0,11,1,8302,1,2011
650,810.5,286.0,52.5,39343.0,10210.0,68460.0,30063.0,37.2,6.95,392.0,74.0,29.0,11,1,8402,1,2011
651,1545.0,270.5,120.5,43196.0,8379.5,68019.0,27237.5,42.25,6.5,843.0,81.5,68.0,11,1,8402,2,2011
652,1447.0,299.0,121.5,42486.5,11696.0,99658.5,24712.5,34.9,2.55,648.0,57.0,54.0,11,1,8410,1,2011
653,947.5,216.0,90.5,39029.0,9746.0,80150.0,26744.5,38.05,10.6,424.5,73.0,42.0,11,1,8701,1,2011
654,861.0,247.5,87.5,28823.0,9352.0,56454.0,37421.0,38.75,4.35,372.0,73.0,41.5,11,1,8701,2,2011
655,1781.5,364.0,117.0,27100.0,4923.5,63891.5,18835.0,35.150000000000006,5.2,705.5,86.5,56.0,11,1,8702,1,2011
656,285.0,159.0,,,,,,,,170.5,44.0,,11,1,8702,2,2011
657,707.5,228.0,48.0,30387.0,10612.0,45041.5,21916.0,41.1,9.899999999999999,415.0,86.5,28.0,11,1,8802,1,2011
658,1281.0,330.0,94.5,24590.5,6611.0,51946.5,16693.0,31.95,10.7,591.5,96.0,44.0,11,1,8802,2,2011
659,1246.5,301.5,86.0,26670.5,6035.0,51414.5,23499.5,37.2,7.75,509.5,102.0,35.5,11,1,8802,3,2011
660,1035.0,326.0,68.5,25870.0,9785.5,36543.5,34998.5,44.4,12.15,466.5,108.5,31.5,11,1,8802,4,2011
661,1321.5,340.5,128.5,17429.5,5951.0,29588.0,23074.0,33.25,7.3,498.0,54.5,40.5,11,1,8803,1,2011
662,1017.0,317.5,75.5,21841.0,7822.0,35159.0,23334.5,39.45,11.05,557.5,115.0,38.0,11,1,8804,1,2011
663,1534.0,404.0,93.0,23291.0,3551.5,46291.5,15473.5,37.099999999999994,2.25,718.0,119.0,48.0,11,1,8804,2,2011
664,1754.0,465.0,97.5,21238.5,7479.0,38530.5,14718.0,30.2,6.65,828.5,119.5,49.0,11,1,8903,1,2011
665,987.5,344.0,58.0,15309.5,3401.5,23293.0,15128.5,32.3,3.95,494.5,105.5,28.5,11,1,8903,2,2011
666,1471.0,410.5,97.5,14906.0,5171.0,39064.0,19779.5,30.799999999999997,4.8,740.0,87.5,51.0,11,1,8904,1,2011
667,1040.0,360.0,63.5,22198.5,5476.0,33014.5,10963.0,44.95,5.65,657.0,120.5,40.5,11,1,8904,2,2011
668,1312.5,375.5,74.0,22209.5,4920.0,24158.0,15289.5,37.6,14.55,633.0,98.0,44.0,11,1,9000,1,2011
669,1042.0,274.0,81.0,32942.0,8830.0,34030.5,15659.0,49.2,5.85,696.0,111.5,55.0,11,1,9000,2,2011
670,1653.5,317.0,114.0,23068.5,6123.0,41267.5,12073.0,31.35,8.8,926.5,69.0,65.0,11,1,9102,1,2011
671,2646.5,413.5,175.0,17136.0,3210.5,34682.5,11449.5,32.65,6.3999999999999995,1140.0,104.5,77.0,11,1,9102,2,2011
672,1276.5,262.0,86.5,12820.5,3564.5,17051.5,5111.5,35.55,5.35,565.0,99.5,40.5,11,1,9102,3,2011
673,854.5,189.5,,,,,,,,330.0,73.0,,11,1,9201,1,2011
674,1730.5,310.5,113.5,33364.0,8510.5,39139.5,13364.0,42.3,6.1,988.5,61.5,74.5,11,1,9203,1,2011
675,1633.5,439.5,101.0,29775.5,7187.0,58191.5,10842.5,37.05,11.350000000000001,733.5,108.0,48.0,11,1,9203,2,2011
676,1014.0,288.0,75.5,27087.0,8216.0,49687.5,12104.0,49.65,11.6,488.0,104.0,34.0,11,1,9204,1,2011
677,1863.0,465.5,107.5,19165.0,3535.5,37242.5,8661.5,37.0,6.050000000000001,928.5,111.5,57.5,11,1,9204,2,2011
678,693.0,235.0,47.5,41494.0,8668.0,83776.0,42665.5,45.25,7.199999999999999,344.0,84.5,24.5,11,1,9301,1,2011
679,2488.5,517.5,156.5,26727.5,5876.0,55504.5,34178.5,34.25,6.95,865.5,98.0,55.5,11,1,9301,2,2011
680,1068.5,242.5,63.5,34318.5,11108.0,55043.5,37952.5,34.150000000000006,10.399999999999999,465.0,78.5,29.0,11,1,9301,3,2011
681,799.0,333.5,44.0,31185.0,11757.5,56531.0,22229.5,37.4,8.399999999999999,290.5,88.5,19.5,11,1,9301,4,2011
682,1211.5,354.5,90.5,34471.0,7947.5,62399.5,34478.0,32.95,7.0,485.5,72.5,41.5,11,1,9302,1,2011
683,896.5,261.0,59.5,32225.5,7550.0,50100.0,12012.5,47.400000000000006,12.350000000000001,449.0,86.5,32.5,11,1,9400,1,2011
684,1429.5,428.0,83.5,28582.5,12155.0,48345.0,26134.0,41.3,13.7,717.0,96.5,48.5,11,1,9400,2,2011
685,1298.5,349.0,85.0,23642.0,6471.0,51673.5,14564.0,44.75,7.6,530.5,92.0,36.5,11,1,9400,3,2011
686,839.0,269.0,58.0,35023.0,11619.5,72183.5,9878.0,41.15,8.2,326.5,72.5,26.5,11,1,9400,4,2011
687,1483.5,416.0,82.0,36134.0,13452.5,64657.0,25115.5,40.150000000000006,3.9,558.5,100.0,36.0,11,1,9501,1,2011
688,852.0,366.5,49.5,30778.5,9831.0,92303.5,26384.5,35.95,5.8999999999999995,331.5,104.5,22.5,11,1,9501,2,2011
689,2379.5,527.5,254.0,22606.5,5298.5,58520.0,34412.5,33.3,4.449999999999999,585.5,101.0,39.5,11,1,9501,3,2011
690,1125.5,238.5,87.5,35147.5,7046.0,83847.5,21218.5,47.3,9.35,468.0,76.5,37.0,11,1,9503,1,2011
691,744.0,285.0,55.0,29323.5,9985.0,67569.0,35485.0,46.5,9.5,271.0,76.5,20.0,11,1,9503,2,2011
692,798.5,201.0,50.0,35713.5,8110.0,72109.5,43598.0,42.15,8.05,348.0,76.5,23.5,11,1,9503,3,2011
693,1021.0,246.5,69.5,35416.0,9497.5,57847.0,18932.0,42.4,7.2,628.5,79.5,45.0,11,1,9504,1,2011
694,952.5,204.0,90.0,40047.0,7600.5,84687.5,22486.5,53.5,6.75,341.0,80.0,30.5,11,1,9504,2,2011
695,857.0,259.0,50.0,35378.0,8515.5,66166.0,16377.5,47.15,12.25,400.0,99.0,26.5,11,1,9505,1,2011
696,1092.0,303.0,75.0,31268.0,7039.5,59895.5,20421.5,43.9,11.5,454.0,98.5,34.0,11,1,9505,2,2011
697,1427.0,433.0,70.0,25795.0,10083.0,50416.5,26084.5,31.25,14.05,648.0,126.5,37.0,11,1,9505,3,2011
698,1462.5,358.0,,18960.5,3397.5,,,34.65,1.5000000000000002,328.0,18.5,,11,1,9507,1,2011
699,1405.5,457.0,78.5,21110.5,5301.0,42122.0,21982.5,27.4,4.449999999999999,641.0,131.0,38.5,11,1,9508,1,2011
700,1205.0,338.0,72.0,31543.5,7589.5,53660.0,15850.5,40.45,15.0,579.5,101.5,39.0,11,1,9508,2,2011
701,1239.0,366.0,84.0,31197.0,5948.5,62604.0,10623.0,43.3,11.149999999999999,506.0,104.0,37.5,11,1,9508,3,2011
702,1218.0,356.0,65.0,37156.0,9050.5,97243.0,28852.5,42.849999999999994,15.200000000000001,423.5,80.5,28.0,11,1,9509,1,2011
703,739.0,223.0,56.0,36257.0,11498.5,87656.5,30425.5,51.2,9.65,379.0,79.5,29.5,11,1,9509,2,2011
704,1578.0,411.0,87.0,25021.0,6732.5,52615.0,7525.5,38.0,11.75,709.5,93.5,45.5,11,1,9509,3,2011
705,1947.5,360.0,161.5,22163.0,5170.5,42935.0,23711.0,37.7,7.7,602.5,66.0,56.5,11,1,9601,1,2011
706,1169.5,318.0,74.5,22768.5,4401.0,44609.5,28089.5,37.25,11.35,595.0,98.5,39.5,11,1,9602,1,2011
707,1291.5,346.0,69.5,22392.0,5268.5,45914.5,9417.0,37.3,2.4,592.0,108.5,37.5,11,1,9602,2,2011
708,1132.0,276.5,79.0,28213.5,7638.5,50273.5,11809.5,42.75,8.45,621.0,95.0,47.0,11,1,9603,1,2011
709,1202.0,270.5,70.0,33380.5,11516.5,55176.5,16183.0,48.1,17.299999999999997,466.0,67.0,32.0,11,1,9603,2,2011
710,1345.5,360.5,78.0,25560.0,7317.0,39062.0,17555.5,42.65,10.149999999999999,654.0,95.0,43.5,11,1,9603,3,2011
711,1080.5,279.0,80.0,27817.0,7425.0,44270.5,4610.5,39.85,8.5,546.0,74.5,51.0,11,1,9604,1,2011
712,686.5,216.5,51.0,23637.0,5424.5,37291.5,11919.5,46.5,13.45,376.0,80.0,29.5,11,1,9604,2,2011
713,1530.5,378.0,94.0,22891.0,4980.0,43057.0,17013.5,40.25,11.75,693.5,101.5,45.5,11,1,9700,1,2011
714,1041.5,328.0,67.0,31049.5,12936.5,65759.5,38372.5,40.4,14.0,401.5,83.5,29.0,11,1,9700,2,2011
715,1541.5,413.5,114.5,19428.0,5770.5,41851.5,10395.0,31.35,5.199999999999999,620.0,70.5,54.5,11,1,9801,1,2011
716,1558.0,370.0,90.0,10275.0,3158.5,16604.5,11488.0,21.15,6.9,599.5,45.0,43.0,11,1,9802,1,2011
717,2205.5,357.0,132.0,16036.5,3955.0,27145.5,11944.5,31.4,4.25,998.5,49.5,69.5,11,1,9802,2,2011
718,1339.5,369.0,87.0,14629.5,2994.5,26931.0,17594.0,28.950000000000003,7.6,581.5,95.0,40.5,11,1,9803,1,2011
719,687.0,214.0,44.0,25301.0,7314.5,45500.0,15769.0,43.150000000000006,13.85,384.0,75.5,26.5,11,1,9803,2,2011
720,1128.5,297.0,70.5,16561.0,4103.0,24153.5,11219.0,39.8,13.5,651.0,91.5,44.5,11,1,9803,3,2011
721,1671.0,311.0,118.5,23318.0,5298.0,41692.0,11418.5,29.15,3.75,688.0,82.0,57.0,11,1,9804,1,2011
722,712.0,230.0,62.5,23471.5,5191.0,39876.0,20690.0,48.45,9.0,354.0,84.0,31.0,11,1,9804,2,2011
723,1495.5,331.5,91.5,19910.0,6477.0,39138.5,18125.0,39.65,7.85,625.0,100.5,41.5,11,1,9807,1,2011
724,1581.0,502.0,93.0,18944.0,10615.5,32099.0,20775.5,29.650000000000002,9.0,818.5,97.0,50.5,11,1,9807,2,2011
725,1424.5,376.5,73.5,14845.0,4145.0,31903.5,18422.0,23.65,8.2,609.0,93.0,38.5,11,1,9810,1,2011
726,603.0,229.5,37.5,14383.5,4617.0,24104.0,14596.5,30.400000000000002,13.249999999999998,438.0,105.5,21.0,11,1,9810,2,2011
727,1375.5,409.0,62.0,13963.5,5430.5,24836.5,13032.0,30.8,8.35,712.0,135.0,36.0,11,1,9811,1,2011
728,1824.5,481.5,79.5,15994.5,4638.0,28818.5,7819.0,27.5,7.800000000000001,796.0,134.0,40.0,11,1,9811,2,2011
729,909.5,225.5,60.0,29274.5,6246.5,50361.5,14963.0,41.95,10.85,537.5,81.5,37.0,11,1,9901,1,2011
730,1080.0,264.5,85.0,31733.5,5507.0,62666.0,16907.0,39.55,6.05,495.5,76.0,42.0,11,1,9901,2,2011
731,1948.0,433.5,96.0,25562.0,5782.5,48044.0,17491.0,40.849999999999994,13.8,755.5,74.5,44.0,11,1,9902,1,2011
732,1927.0,394.0,88.5,16998.5,4185.0,32179.0,10064.5,34.849999999999994,8.25,912.5,135.0,46.0,11,1,9902,2,2011
733,2178.0,462.0,98.5,20171.0,3996.0,43820.0,9233.5,32.65,6.3,1022.0,144.0,49.0,11,1,9903,1,2011
734,588.5,201.0,40.0,29622.0,10265.5,47285.5,20419.5,44.45,10.05,438.0,106.0,25.0,11,1,9903,2,2011
735,745.0,227.0,60.5,24116.5,6923.0,47347.5,13149.0,44.2,8.3,409.5,86.5,32.5,11,1,9904,1,2011
736,1747.0,356.0,111.5,19568.5,4489.0,32684.5,9461.5,34.4,8.05,985.5,92.0,64.5,11,1,9904,2,2011
737,1842.5,288.0,118.0,19590.0,5352.0,30238.0,9927.5,30.65,6.5,1032.0,61.5,65.0,11,1,9905,1,2011
738,687.0,421.5,,19123.0,4736.0,,,43.85,3.8499999999999996,173.5,102.5,,11,1,9905,2,2011
739,598.5,256.5,56.0,31423.0,7927.5,60000.0,30041.0,41.45,13.2,296.0,72.5,25.0,11,1,9905,3,2011
740,1172.5,257.5,103.5,30918.0,4940.0,59672.5,14981.5,43.3,4.6,603.5,70.0,56.5,11,1,9906,1,2011
741,772.5,316.0,49.0,34350.0,12221.0,59929.5,33402.5,45.1,17.049999999999997,339.5,91.5,25.5,11,1,9907,1,2011
742,1380.0,321.5,86.0,27958.5,9243.0,38444.0,18579.5,40.0,2.9,662.0,97.0,44.5,11,1,9907,2,2011
743,1813.0,347.5,116.0,50318.5,8243.5,74946.5,20127.5,38.25,5.45,1104.5,113.5,75.5,11,1,10100,1,2011
744,564.5,202.5,49.5,34651.0,9286.5,54370.0,25823.0,30.1,8.5,493.5,127.0,36.0,11,1,10100,2,2011
745,976.0,241.0,77.0,45301.5,10301.5,62662.0,26952.0,45.35,11.25,513.0,97.5,40.0,11,1,10200,1,2011
746,784.5,187.0,,52290.5,18136.0,90260.0,76954.5,37.3,7.8,606.0,73.5,,11,1,10200,2,2011
747,809.5,253.5,66.0,31686.5,7597.0,50351.0,30321.0,42.2,12.100000000000001,332.0,74.5,24.5,11,1,10300,1,2011
748,880.0,238.5,60.0,24513.0,6803.5,42439.0,19438.0,43.400000000000006,9.85,474.5,81.5,31.5,11,1,10300,2,2011
749,900.5,257.5,66.0,27802.5,8798.5,39430.0,16039.0,45.3,7.0,440.0,97.5,34.0,11,1,10300,3,2011
750,1197.5,335.0,63.5,18065.0,7111.5,39058.5,19987.5,35.2,9.45,513.0,109.5,30.5,11,1,10400,1,2011
751,1880.0,415.5,120.5,17529.5,3931.5,35602.0,12528.0,32.75,5.5,864.0,134.0,49.0,11,1,10400,2,2011
752,1865.5,335.0,108.0,30610.5,7058.5,38878.5,9950.0,36.9,7.6499999999999995,1037.0,114.5,58.5,11,1,10500,1,2011
753,2264.5,320.5,139.0,41049.5,5221.0,56881.5,12906.0,31.55,5.9,1220.5,102.0,75.0,11,1,10500,2,2011
754,829.0,240.0,65.0,31177.0,10343.0,65455.0,53332.0,26.7,1.1,370.0,104.0,28.0,11,1,10600,1,2013
755,3090.0,382.0,251.0,54377.0,6607.0,91576.0,11830.0,30.6,2.0,1627.0,114.0,139.0,11,1,10600,2,2013
756,732.0,255.0,70.0,42097.0,12951.0,89028.0,81298.0,33.6,8.0,257.0,65.0,24.0,11,1,10600,3,2013
757,796.0,159.0,84.0,56249.0,19853.0,65250.0,39444.0,29.0,3.3,487.0,91.0,38.0,11,1,10700,1,2013
